Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,source,is_attack,attack_type,Pkt_Size_Ratio,IAT_Ratio,Pkts_Per_Second,Flag_Combination,SQL_Injection_Score,Brute_Force_Score,XSS_Score
3389,6,22/02/2018 09:31:20,14.846888071644845,2.3978952727983707,2.079441541679836,7.046647277848756,7.366445148327599,6.519147287940395,0.0,4.751864565138895,5.35229626693798,0.8034246575342465,0.0,5.424320492751579,430.0986044197,6.881340657608867,1.954553537475859,12.07430469712352,12.666274839064055,13.810149211596904,4.23410650459726,14.846888071644845,12.649666346428692,12.94814471414312,13.910487045735968,4.23410650459726,14.815145250068776,13.023387620908302,13.042924956426711,13.930463815795582,11.41918605086728,0.0,0,0,0,5.3612921657094255,5.030437921392435,1.5184527834706814,1.2515077552733302,0.0,0.8034246575342465,5.027892928199036,5.72385518908145,11.441176242212515,0.0,0.0,0.6931471805599453,1,0,0.0,0,0.6931471805599453,0,5.084687242271664,4.751864565138895,5.424320492751579,0,0,0,0,0,0,2.3978952727983707,7.046647277848756,2.079441541679836,7.366445148327599,0.1250152587890625,0.9590606689453124,1.791759469228055,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal,3.614870885071393,2.6384922048237023,2362.814825549415,4.772588722239782,0.0055689153616220255,0.01689712219663104,0.00019332295303785678
53,17,22/02/2018 04:03:53,6.858565034791365,0.6931471805599453,0.6931471805599453,3.828641396489095,4.718498871295094,3.828641396489095,3.828641396489095,3.828641396489095,0.0,0.0760273972602739,4.718498871295094,4.718498871295094,0.0,12.007858598803686,7.651619062964524,6.858565034791365,0.0,6.858565034791365,6.858565034791365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.19722457733622,2.19722457733622,6.95894704350487,6.95894704350487,3.828641396489095,0.0760273972602739,4.219507705176107,3.6662533475948784,7.281385663570282,0.0,0.0,0.0,0,0,0.0,0,0.0,1,4.620058798481842,3.828641396489095,4.718498871295094,0,0,0,0,0,0,0.6931471805599453,3.828641396489095,0.6931471805599453,4.718498871295094,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal,3.558126313732705,0.8727503054854405,688.4255690231865,0.0,0.0,0.002653811989351508,1.9323428573075e-05
53,17,22/02/2018 05:24:49,10.280930344070526,0.6931471805599453,0.6931471805599453,3.7612001156935615,4.941642422609304,3.7612001156935615,3.7612001156935615,3.7612001156935615,0.0,0.0952054794520547,4.941642422609304,4.941642422609304,0.0,8.733272673604421,4.242241337552815,10.280930344070526,0.0,10.280930344070526,10.280930344070526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.19722457733622,2.19722457733622,3.563367147248806,3.563367147248806,3.7612001156935615,0.0952054794520547,4.321922710603734,4.043103478952228,8.051128461179133,0.0,0.0,0.0,0,0,0.0,0,0.0,1,4.722953221644475,3.7612001156935615,4.941642422609304,0,0,0,0,0,0,0.6931471805599453,3.7612001156935615,0.6931471805599453,4.941642422609304,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal,3.434241506511945,0.9113548289458574,686.0935010659666,0.0,0.0,0.002607065255714732,2.0989817280436132e-05
52445,6,22/02/2018 02:21:06,3.8918202981106265,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.637480727328334,3.8918202981106265,0.0,3.8918202981106265,3.8918202981106265,3.8918202981106265,3.8918202981106265,0.0,3.8918202981106265,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.713572066704308,0.0,10.637480727328334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,1.0986122886681098,0.0,0.0,0.0,0.0039520263671875,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal,0.0,0.7955771187289461,1094.3532624280886,1.0,0.0,0.0,0.0
80,6,22/02/2018 08:25:38,10.660149292663888,1.6094379124341005,2.302585092994046,5.521460917862246,9.12598002335811,5.521460917862246,0.0,4.1470951276076295,4.832305758571839,1.0,0.0,6.929625484140927,669.9336617241,12.307994563922463,5.723607336992435,8.17550068620513,8.998356970446489,9.947934967271424,0.0,10.660149292663888,9.561583925917706,9.41079700253832,9.979012377622372,4.6443908991413725,9.98432994038023,7.9052111652738,8.9066921610828,9.95065735701252,0.0,0.0,0,0,0,4.532599493153256,5.262690188904886,4.552278218445415,5.357333903684386,0.0,1.0,6.515030100810147,6.575679652662703,13.148571592430017,0.0,0.0,0.0,1,0,0.0,0,0.0,2,6.58903228084523,4.1470951276076295,6.929625484140927,0,0,0,0,0,0,1.6094379124341005,5.521460917862246,2.302585092994046,9.12598002335811,0.1250152587890625,0.0144500732421875,0.6931471805599453,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal,2.760730458931123,9.947934967271424,1592.4620294571882,2.0,0.0,0.008886448533230685,0.00011684410474162838
443,6,22/02/2018 08:33:37,18.51568875992798,2.3978952727983707,2.079441541679836,7.344719054149673,8.327967858305488,6.90975328164481,0.0,5.0479310788399525,5.741276317177261,1.0,0.0,6.3835066348840055,671.0178835173,3.96439424951001,0.1437471743439769,15.743100174093035,17.12393364047881,18.510569280446187,0.6931471805599453,18.51568875992798,16.318464255341013,17.411316009068518,18.510569280446187,4.174387269895637,12.990656604861975,11.198908543306493,11.367646331203863,12.118693928352124,0.6931471805599453,0.0,0,0,0,5.3612921657094255,5.030437921392435,0.0870365615308298,0.0617116502692232,0.0,1.0,5.758200511576523,6.240502786007613,12.47710783109503,0.0,0.0,0.0,1,0,0.0,0,0.0,0,5.815183532975453,5.0479310788399525,6.3835066348840055,0,0,0,0,0,0,2.3978952727983707,7.344719054149673,2.079441541679836,8.327967858305488,0.1250152587890625,0.015594482421875,1.6094379124341005,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal,3.454876640822405,10.932640406562001,2354.3037179111857,2.0,0.0,0.01761186709997762,0.00021974516491333565
445,6,22/02/2018 09:11:05,11.952167005815916,1.3862943611198906,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.287699007487344,10.853567607566356,11.401211013411816,11.951064260125628,4.418840607796598,11.952167005815916,11.259026270486016,11.604538507892803,11.95163835553799,4.418840607796598,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.290459441148391,3.49650756146648,3.012386669749443,2.007581934471744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,1.3862943611198906,0.0,0.6931471805599453,0.0,0.1250152587890625,0.1250152587890625,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal,0.0,2.2054651769846307,1369.9208384737055,2.0,0.0,0.0,0.0
80,6,22/02/2018 09:39:08,6.693323668269949,1.3862943611198906,1.6094379124341005,5.087596335232384,6.192362489474872,5.087596335232384,0.0,4.001254139156699,4.542798843775602,0.3342465753424657,0.0,4.812184355372417,244.0,13.598860774071596,9.069452100741673,4.9077408709333765,4.397515803808471,5.5053315359323625,3.4339872044851463,6.068425588244111,5.377590547442544,4.81485941765845,5.713732805509369,4.867534450455582,6.331501849893691,5.236441962829949,5.139750706702436,5.908082938168931,3.4339872044851463,0.0,0,0,0,4.290459441148391,4.532599493153256,8.222307734708007,8.50992265627915,0.0,0.3342465753424657,4.408242476804775,5.163571441607354,10.315700674830795,0.0,0.0,0.0,1,0,0.0,0,0.0,1,4.540250639888928,4.001254139156699,4.812184355372417,0,0,0,0,0,0,1.3862943611198906,5.087596335232384,1.6094379124341005,6.192362489474872,0.1250152587890625,0.002288818359375,0.6931471805599453,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal,3.8130855489934703,1.2416209795020408,1377.07713811829,2.0,0.0,0.007052906111186874,7.275566833068867e-05
51201,6,22/02/2018 12:03:34,4.5217885770490405,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.997843730972276,4.5217885770490405,0.0,4.5217885770490405,4.5217885770490405,4.5217885770490405,4.5217885770490405,0.0,4.5217885770490405,4.5217885770490405,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.713572066704308,0.0,9.997843730972276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,1.0986122886681098,0.0,0.0,0.0,0.001953125,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal,0.0,0.8188992595340511,1093.666957910733,1.0,0.0,0.0,0.0
52069,6,22/02/2018 01:46:06,11.832367798169743,1.3862943611198906,0.6931471805599453,4.68213122712422,0.0,4.248495242049359,0.0,3.601868077125216,3.57119689053069,0.0,0.0,0.0,0.0,6.657264341649082,3.403274393931365,10.733770040478044,11.033183733197914,11.663756354672811,3.044522437723423,11.832367798169743,11.139227883124397,11.114262623756083,11.663756354672811,9.969134833771983,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0,0,0,4.110873864173311,3.044522437723423,3.1266193567845577,2.112101571487336,0.0,0.0472602739726027,3.5890591188317256,3.570531887073442,7.084813006100993,0.0,0.6931471805599453,0.0,0,1,0.0,0,0.0,0,3.80666248977032,3.601868077125216,0.0,0,0,0,0,0,0,1.3862943611198906,4.68213122712422,0.6931471805599453,0.0,0.0026397705078125,1.52587890625e-05,0.6931471805599453,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal,4.248495242049359,2.883840189853934,1370.083034738828,1.0,0.0,0.0064908121181856595,4.5986190115079695e-05
445,6,22/02/2018 02:43:33,14.108824740267684,2.079441541679836,1.791759469228055,5.899897353582492,6.368187186350492,4.6443908991413725,0.0,3.970291913552122,3.916357710277747,0.2801369863013698,0.0,4.765586907393996,167.0353256051,6.560345531717879,2.297518294532808,11.710936925319409,11.844423907701508,12.549516949279168,4.248495242049359,14.108824740267684,12.317068999971632,11.600485927718118,12.549811275000572,7.448333860897476,13.896707061297988,12.510415466211755,9.435908392851648,12.565190104099935,12.47031591279647,0.0,0,0,0,5.030437921392435,4.727387818712341,1.8278532517183144,1.553701442545445,0.0,0.2801369863013698,4.300941717421485,4.705316082724865,9.392539057973964,0.0,0.0,0.0,1,0,0.0,0,0.0,0,4.379941128182443,3.970291913552122,4.765586907393996,0,0,0,0,0,0,2.079441541679836,5.899897353582492,1.791759469228055,6.368187186350492,0.1250152587890625,0.003936767578125,1.6094379124341005,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal,3.6280421148990927,2.391069510502025,2050.511237995015,2.0,0.0,0.012268491648686364,0.00011523228699271408
80,6,22/02/2018 03:11:39,17.805286032007928,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0363393903574539,17.805286032007928,0.0,17.805286032007928,17.805286032007928,17.805286032007928,17.805286032007928,0.0,17.805286032007928,17.805286032007928,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.713572066704308,0.0,0.0363393903574539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,1.0986122886681098,0.0,0.0,0.0,0.0042724609375,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal,0.0,0.9468234623872283,1079.3933807822264,1.0,0.0,0.0,0.0
53,17,22/02/2018 10:39:47,9.91773556580133,0.6931471805599453,0.6931471805599453,3.6375861597263857,4.574710978503383,3.6375861597263857,3.6375861597263857,3.6375861597263857,0.0,0.0657534246575342,4.574710978503383,4.574710978503383,0.0,8.788325928934926,4.601063371578154,9.91773556580133,0.0,9.91773556580133,9.91773556580133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.19722457733622,2.19722457733622,3.91790726617922,3.91790726617922,3.6375861597263857,0.0657534246575342,4.054679305830248,3.5571654342723407,7.057324049304255,0.0,0.0,0.0,0,0,0.0,0,0.0,1,4.454347296253507,3.6375861597263857,4.574710978503383,0,0,0,0,0,0,0.6931471805599453,3.6375861597263857,0.6931471805599453,4.574710978503383,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal,3.4131592501288712,0.9084059149470156,686.3402395558616,0.0,0.0,0.0025213825906582233,1.7794213994549344e-05
53,17,22/02/2018 10:57:48,10.908704493604684,1.0986122886681098,1.0986122886681098,4.890349128221754,5.963579343618446,4.204692619390966,4.204692619390966,4.204692619390966,0.0,0.1328767123287671,5.272999558563747,5.272999558563747,0.0,9.160758263072902,4.306688486806891,9.810128800790268,10.339202573964446,10.89527529140828,5.68697535633982,10.900712901906282,10.900712901906282,0.0,10.900712901906282,10.900712901906282,10.903310282040389,10.903310282040389,0.0,10.903310282040389,10.903310282040389,0.0,0,0,0,2.833213344056216,2.833213344056216,3.6269293932287527,3.6269293932287527,4.204692619390966,0.1328767123287671,4.772378104971998,4.26420670184665,8.50029115334088,0.0,0.0,0.0,0,0,0.0,0,0.0,1,4.993828175779875,4.204692619390966,5.272999558563747,0,0,0,0,0,0,1.0986122886681098,4.890349128221754,1.0986122886681098,5.963579343618446,0.0,0.0,0.6931471805599453,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal,3.7115182734648187,1.6293278666084263,1086.7571757812082,0.0,0.0,0.005372597648141796,4.566864425895973e-05
53,17,22/02/2018 11:33:46,10.084474886316944,1.0986122886681098,1.0986122886681098,4.48863636973214,5.983936280687191,3.80666248977032,3.80666248977032,3.80666248977032,0.0,0.1356164383561643,5.293304824724492,5.293304824724492,0.0,9.913211818899788,5.123345626782915,8.98594603876032,9.276333608607228,9.909966518633835,3.555348061489413,9.909966518633835,9.909966518633835,0.0,9.909966518633835,9.909966518633835,3.555348061489413,3.555348061489413,0.0,3.555348061489413,3.555348061489413,0.0,0,0,0,2.833213344056216,2.833213344056216,4.436136841758807,4.436136841758807,3.80666248977032,0.1356164383561643,4.669083511731744,4.446751941363602,8.870072942713406,0.0,0.0,0.0,0,0,0.0,0,0.0,1,4.890349128221754,3.80666248977032,5.293304824724492,0,0,0,0,0,0,1.0986122886681098,4.48863636973214,1.0986122886681098,5.983936280687191,0.0,0.0,0.6931471805599453,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal,3.352067089906314,2.175457590696962,1087.6439703637227,0.0,0.0,0.004931271075150342,4.374073413687629e-05
53,17,22/02/2018 10:39:50,6.870053411798126,0.6931471805599453,0.6931471805599453,3.49650756146648,4.859812404361672,3.49650756146648,3.49650756146648,3.49650756146648,0.0,0.0876712328767123,4.859812404361672,4.859812404361672,0.0,12.021675935014317,7.640124172215104,6.870053411798126,0.0,6.870053411798126,6.870053411798126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.19722457733622,2.19722457733622,6.947457644873075,6.947457644873075,3.49650756146648,0.0876712328767123,4.174387269895637,4.0329234142185175,8.030409562130485,0.0,0.0,0.0,0,0,0.0,0,0.0,1,4.574710978503383,3.49650756146648,4.859812404361672,0,0,0,0,0,0,0.6931471805599453,3.49650756146648,0.6931471805599453,4.859812404361672,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal,3.214673198829383,0.8729360593028652,688.4177140944881,0.0,0.0,0.00242359435803702,1.946245530750598e-05
445,6,22/02/2018 01:22:05,13.494508833465895,1.9459101490553128,1.791759469228055,6.1224928095143865,5.82600010738045,4.948759890378168,0.0,4.34163857376816,4.157885884641009,0.0993150684931506,0.0,4.22829253473184,69.7588704037,6.997740687065442,2.7827623228755547,11.191936146966512,11.44465387101524,12.113392504140782,4.219507705176107,13.49441095461089,11.88497855673315,11.298390296871752,12.113836735312823,6.602587892189336,13.49441646916725,12.108126243944676,6.937944264213072,12.114034108062866,12.100445427643804,0.0,0,0,0,4.890349128221754,4.727387818712341,2.226897628768444,2.065919186866047,0.0,0.0993150684931506,4.205935627630066,4.165155453353842,8.299261413971486,0.0,0.0,0.0,1,0,0.0,0,0.0,0,4.291703996380472,4.34163857376816,4.22829253473184,0,0,0,0,0,0,1.9459101490553128,6.1224928095143865,1.791759469228055,5.82600010738045,0.1250152587890625,1.52587890625e-05,1.6094379124341005,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal,4.501675663521574,2.3207921490618957,1920.0006828799287,2.0,0.0,0.01191382089555222,9.887591405142375e-05
53,17,22/02/2018 05:24:47,6.650279048587422,0.6931471805599453,0.6931471805599453,3.58351893845611,3.951243718581428,3.58351893845611,3.58351893845611,3.58351893845611,0.0,0.034931506849315,3.951243718581428,3.951243718581428,0.0,11.620882280896902,7.860059114020595,6.650279048587422,0.0,6.650279048587422,6.650279048587422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.19722457733622,2.19722457733622,7.167297710100802,7.167297710100802,3.58351893845611,0.034931506849315,3.7216692769361206,2.326067637845232,4.458215773031042,0.0,0.0,0.0,0,0,0.0,0,0.0,1,4.119037174812473,3.58351893845611,3.951243718581428,0,0,0,0,0,0,0.6931471805599453,3.58351893845611,0.6931471805599453,3.951243718581428,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal,3.4625662807054405,0.8692858138050998,688.5680111419207,0.0,0.0,0.0024839060486740207,1.107378912492573e-05
53,17,22/02/2018 01:46:02,6.411818267709897,0.6931471805599453,0.6931471805599453,3.6375861597263857,3.9889840465642745,3.6375861597263857,3.6375861597263857,3.6375861597263857,0.0,0.0363013698630136,3.9889840465642745,3.9889840465642745,0.0,11.90515210186111,8.098786810359407,6.411818267709897,0.0,6.411818267709897,6.411818267709897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.19722457733622,2.19722457733622,7.405943491241014,7.405943491241014,3.6375861597263857,0.0363013698630136,3.768922161786704,2.326067637845232,4.458215773031042,0.0,0.0,0.0,0,0,0.0,0,0.0,1,4.166665223801727,3.6375861597263857,3.9889840465642745,0,0,0,0,0,0,0.6931471805599453,3.6375861597263857,0.6931471805599453,3.9889840465642745,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal,3.5101624541973053,0.86508034008921,688.7311615169896,0.0,0.0,0.0025213825906582233,1.1240867635518362e-05
3389,6,22/02/2018 04:46:31,14.515131240126124,2.302585092994046,2.19722457733622,7.507690077819904,7.366445148327599,6.519147287940395,0.0,5.314846668499083,5.630398866737708,0.8034246575342465,0.0,5.29141862485688,406.1217050168,7.4330901198091235,2.245502139195152,11.742549969464129,12.002412930579167,13.29544067068756,3.4011973816621555,14.515131240126124,12.435693175856164,12.372355803902046,13.550332037189726,4.248495242049359,14.425461981878778,12.47955509308173,11.999852702365445,13.29544067068756,11.922674716350778,0.0,0,0,0,5.262690188904886,5.220355825078324,1.6994551181691564,1.6042628649047066,0.0,0.8034246575342465,5.247024072160486,5.790796007374841,11.575480955024224,0.0,0.0,0.6931471805599453,1,0,0.0,0,0.6931471805599453,0,5.3038900455829685,5.314846668499083,5.29141862485688,0,0,0,0,0,0,2.302585092994046,7.507690077819904,2.19722457733622,7.366445148327599,0.1250152587890625,0.9591217041015624,1.9459101490553128,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal,3.614870885071393,3.020868985809131,2269.6409566404445,4.772588722239782,0.0055689153616220255,0.01728709525600742,0.0002001064419036035
445,6,22/02/2018 09:29:03,12.432905383419502,1.0986122886681098,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.4054651081081644,0.5347999967474507,0.0,0.0,0.0,0.0,1.6064908386550387,2.1939495141444945,12.432905383419502,0.0,12.432905383419502,12.432905383419502,12.432905383419502,12.432905383419502,0.0,12.432905383419502,12.432905383419502,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.970291913552122,0.0,2.1939495141444945,0.0,0.0,0.0006849315068493,0.5108256237859907,0.4557463944149031,0.2876820724267809,0.0,0.0,0.0,0,1,0.0,0,0.0,0,0.6931471805599453,0.4054651081081644,0.0,0,0,0,0,0,0,1.0986122886681098,0.6931471805599453,0.0,0.0,0.00384521484375,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal,0.6931471805599453,0.9255559410673495,1085.1210809392385,1.0,0.0,0.000761500010418809,2.1906990115029824e-07
80,6,22/02/2018 11:11:33,6.837332814685591,1.3862943611198906,1.6094379124341005,5.087596335232384,6.192362489474872,5.087596335232384,0.0,4.001254139156699,4.542798843775602,0.3342465753424657,0.0,4.812184355372417,244.0,13.454685431904906,8.925294420898805,5.050923813010581,4.681818159944174,5.771441123130016,3.367295829986474,6.240275845170769,5.54907608489522,5.123232761890788,5.926926025970411,4.934473933130692,6.416732282512326,5.321382639479196,5.217325681212934,5.978885764901122,3.367295829986474,0.0,0,0,0,4.290459441148391,4.532599493153256,8.078173854545213,8.365778364725024,0.0,0.3342465753424657,4.408242476804775,5.163571441607354,10.315700674830795,0.0,0.0,0.0,1,0,0.0,0,0.0,1,4.540250639888928,4.001254139156699,4.812184355372417,0,0,0,0,0,0,1.3862943611198906,5.087596335232384,1.6094379124341005,6.192362489474872,0.1250152587890625,0.002288818359375,0.6931471805599453,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal,3.8130855489934703,1.3215136660774112,1376.8801731302572,2.0,0.0,0.007052906111186874,7.275566833068867e-05
80,6,22/02/2018 11:11:27,18.050014621205783,2.4849066497880004,2.3978952727983707,6.082218910376446,7.479299637782834,6.068425588244111,0.0,3.706897959617285,4.873450817363363,1.0,0.0,5.181783550292085,461.2073527409,3.495682800899514,0.265610419538877,15.05428262290462,15.38627803402624,16.125087054043778,2.70805020110221,18.050014621205783,15.747429658594664,15.3784289611272,16.128125087593435,5.187385805840755,17.91840285069369,15.721178405555952,15.431764515215166,16.128128948666674,3.295836866004329,0.0,0,0,0,5.4510384535657,5.652489180268651,0.1478654770856747,0.1352910345711579,0.0,1.0,4.6182658800277325,5.781006398045947,11.555841618454895,0.0,0.0,0.0,1,0,0.0,0,0.0,0,4.664337163323393,3.706897959617285,5.181783550292085,0,0,0,0,0,0,2.4849066497880004,6.082218910376446,2.3978952727983707,7.479299637782834,0.1250152587890625,0.0144500732421875,2.079441541679836,20,10.48211734155768,9.494490607102952,11.094375117313408,10.328853322350628,16.100480656761277,13.293262365487337,16.125087054043778,15.953429948202665,Benign,Thursday,False,Normal,3.0342127941220554,4.348670104102321,2440.8492845143564,2.0,0.0,0.015113746215860757,0.00017465205753200894
3389,6,22/02/2018 09:28:27,14.559764265471818,2.19722457733622,2.079441541679836,7.0431599159883405,7.366445148327599,6.519147287940395,0.0,4.969813299576001,5.433590653566636,0.8034246575342465,0.0,5.424320492751579,430.0986044197,7.166742605499755,2.0951099273989926,11.920713111990883,12.416330367028005,13.767562189385494,1.0986122886681098,14.559764265471818,12.613856966944777,12.902535938446016,13.995994594217612,1.0986122886681098,14.46917599130451,12.67741912275185,12.647016063499972,13.767562189385494,12.096224296819573,0.0,0,0,0,5.153291594497779,5.030437921392435,1.5687641544679312,1.46455609295859,0.0,0.8034246575342465,5.143489374063004,5.769578696191324,11.532915288796328,0.0,0.0,0.6931471805599453,1,0,0.0,0,0.6931471805599453,0,5.207662998280088,4.969813299576001,5.424320492751579,0,0,0,0,0,0,2.19722457733622,7.0431599159883405,2.079441541679836,7.366445148327599,0.1250152587890625,0.9591217041015624,1.791759469228055,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal,3.614870885071393,6.560317150398045,2165.692603556955,4.772588722239782,0.0055689153616220255,0.015475404069518887,0.0001784765241936553
50841,6,22/02/2018 10:47:19,3.737669618283368,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.79510617160979,3.737669618283368,0.0,3.737669618283368,3.737669618283368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.044522437723423,3.044522437723423,10.101979490419488,10.101979490419488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.6931471805599453,0,0.0,1,0.0,0.0,0.0,0,0,0,0,0,0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0039215087890625,0.0039215087890625,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,Thursday,False,Normal,0.0,0.7889257629656462,690.5660727304834,1.0,0.0,0.0,0.0
